district_id,district,school_id,school,grade,scheduled_start,actual_start,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,survey_date
667,Gwinnett County,295,Fort Daniel Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,296,Sugar Hill Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,297,Hull Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,298,Mason Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,300,Stripling Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,304,Berkmar Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,305,Ivy Creek Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,309,Rosebud Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,376,Gwin Oaks Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,380,Dacula Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,382,Arcado Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,388,Gwinnett InterVention Education (GIVE) Center East,06-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,389,Cedar Hill Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,391,Pharr Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,394,Simonton Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,395,Jackson Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,397,Magill Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,398,Partee Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,400,Riverside Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,405,Jones Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,409,Puckett's Mill Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,494,Simpson Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,495,Kanoheda Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,497,McConnell Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,498,Taylor Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,505,Sycamore Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,509,Trip Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,605,Cooper Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,608,Patrick Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,705,Parsons Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,708,Oakland Meadow School,PK-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,805,Peachtree Ridge High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,905,Duluth Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1005,Alcova Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1010,Bay Creek Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1012,Grace Snell Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1013,Ferguson Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1014,Roberts Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1015,Jenkins Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1016,Anderson-Livsey Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1017,Burnette Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1018,Lanier High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1020,New Life Academy of Excellence,PK-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1050,Berkmar High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1052,Dyer Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1056,Lilburn Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1058,Rockbridge Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1105,Alford Elementary,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1110,Starling Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1112,Moore Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1114,Gwinnett Intervention Education Center (GIVE) West,06-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1115,Northbrook Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1205,Duncan Creek Elementary,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1210,Couch Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1214,Gwinnett Online Campus,04-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1215,North Metro Academy of Performing Arts,PK-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1305,Winn Holt Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1310,White Oak Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1405,Level Creek Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1410,Mountain View High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1505,Radloff Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1510,North Gwinnett Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1605,Chesney Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1610,Twin Rivers Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1710,Archer High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1810,Woodward Mill Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1811,Baggett Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1812,Graves Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1813,Jordan Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1814,Discovery High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1815,Coleman Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1816,Baldwin Elementary,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1817,International Transition Center,06-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1818,Paul Duke STEM High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,1819,McClure Health Science High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,2050,Bethesda Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,2052,Grayson Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,2054,Harmony Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,2056,Mountain Park Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,2058,Snellville Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,2558,South Gwinnett High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,3050,Britt Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,3054,Harris Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,3550,Camp Creek Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,3750,Central Gwinnett High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,4052,Dacula High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,4056,Norcross Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,4058,Summerour Middle School,06-08 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,4556,North Gwinnett High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,5054,Lawrenceville Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,5056,Peachtree Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,5058,Suwanee Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,5550,Duluth High School,09-12 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
667,Gwinnett County,5554,Lilburn Elementary School,PK-05 ,6/28/2020,8/12/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,In-person,Hybrid,Hybrid,In-person,,,,,,5,,2,1,,6/28/2021 11:12
668,Habersham County,101,Cornelia Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,105,Level Grove Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,106,Habersham Ninth Grade Academy,09-09 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,112,Hilliard A. Wilbanks Middle School,06-08 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,114,Habersham Success Academy,06-12 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,189,Clarkesville Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,196,North Habersham Middle School,06-08 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,201,Demorest Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,296,South Habersham Middle School,06-08 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,1050,Baldwin Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,2052,Habersham Central High School,09-12 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,3054,Woodville Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,5050,Fairview Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
668,Habersham County,5052,Hazel Grove Elementary School,PK-05 ,8/7/2020,9/8/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 6:08
